TIMESTAMP,TA_F_MDS,VPD_F_MDS,PPFD_IN,LE_F_MDS,H_F_MDS,SW_IN_F_MDS,NETRAD,NEE_VUT_REF,swvl1,stl1,ssrd,strd,lai_hv,evavt,swvl2,swvl4,stl2,stl4,stl3,swvl3,prec_merge
2004-09-04,26.472,5.176,473.0785,90.5351,11.0067,246.001,162.514291667,1.28162,0.3850230013926141,300.5939962389908,8045845.783531849,18397306.527221598,4.3401166330587815,-6.033375790041056e-05,0.3422481194128152,0.4455726855909714,300.3138840768457,299.06990083455963,299.8723246241376,0.3719457625736113,1.0
2004-09-05,26.76,6.534,479.328291667,100.027,17.3767,249.251,165.217291667,-0.235328,0.3906058268474475,300.6767295979552,8509717.790862763,18517997.93324784,4.331066393175016,-5.750540119980655e-05,0.3422286040708426,0.4450588065226589,300.346263489726,299.0842382148623,299.8901012230248,0.3703009070672201,0.25
2004-09-06,26.907,6.068,478.384521739,86.0387,14.306,241.144,151.418782609,-1.17253,0.3680689379214966,300.8904216957812,8115835.208050874,18505688.61074268,4.322151952155794,-4.748664471808975e-05,0.3397434563438113,0.4445051535326503,300.6014649726354,299.0984604183521,299.9244988253802,0.3684629250991873,0.0
2004-09-07,27.027,5.387,549.468583333,115.683,34.235,285.724,190.805625,-0.85575,0.3632779814093013,300.7980779422233,7918699.736094396,18634047.36211923,4.313243546641663,-5.480451973077916e-05,0.3367820760178941,0.4439743042577475,300.61232838771764,299.11306227874366,299.96679920931166,0.3668060883352055,0.0
2004-09-08,26.914,5.914,455.52925,88.8405,21.2084,236.875,140.830086957,-0.121747,0.360939129253064,300.9079540490708,8072406.305792025,18685270.771718588,4.304196324510443,-5.0155657379223095e-05,0.3341597383495325,0.4434476975344921,300.64542352099926,299.12822295996824,300.0027997343453,0.3651946091892458,0.0
2004-09-09,26.544,5.195,386.501173913,96.0736,16.1008,218.194,143.281458333,-1.24073,0.3510575013043465,301.02079632708904,7711247.367061649,18807925.202909824,4.295281883491221,-5.686005783995047e-05,0.3311995231186583,0.4429171134190672,300.7346777387866,299.1435926657792,300.0437161995691,0.3635822742391726,0.0
2004-09-10,26.018,3.921,454.63575,98.0145,18.7207,236.411,145.625217391,-1.54991,0.3935112388207573,300.34181692938853,6049551.52717222,18836977.975351658,4.286304069668545,-5.570082995280147e-05,0.3310731103064769,0.4424202045573449,300.6317859958348,299.15967049569906,300.08562983180786,0.3621847461216197,0.125
2004-09-11,25.85,4.45,443.821173913,94.1548,19.4292,224.249,148.641833333,-0.9282,0.4537455716933183,299.57149771298805,6169234.287363015,18864945.31034932,4.277323238093324,-3.414954861439676e-05,0.3639453931275691,0.4420158363534354,299.9465197750895,299.1759829450527,300.0637620523641,0.3613757259662043,1.25
2004-09-12,23.402,1.774,267.33473913,26.5224,1.721,138.563,82.9653333333,0.535751,0.4577727481989539,298.92034556421004,5514643.20887592,18921572.81275582,4.268342406518102,-5.576855116957657e-05,0.4202955061631033,0.4416462040411404,299.44411734274803,299.1903288569711,299.98482277012323,0.3613035531526218,30.25
2004-09-13,25.42,2.726,335.816291667,64.4636,20.9755,174.625,89.632826087,-0.261978,0.4474109189706819,299.3737134193182,7076344.507872306,18480931.399250112,4.259292166634337,-4.4969008894453576e-05,0.4337835202038478,0.4412617227980788,299.3405931026975,299.20313054643503,299.87184933892485,0.3623296622848606,1.0
